,Sex,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
8733,1,36,193.0,96.0,14.0,93.0,40.2
37755,1,20,173.0,71.0,26.0,105.0,40.7
53502,0,38,161.0,62.0,26.0,106.0,40.8
2013,1,44,176.0,76.0,17.0,97.0,40.3
61108,0,44,156.0,60.0,12.0,96.0,40.2
53803,0,20,167.0,64.0,16.0,92.0,40.3
38445,0,49,154.0,56.0,7.0,87.0,39.1
2147,0,32,147.0,51.0,29.0,112.0,40.9
59238,1,61,183.0,81.0,27.0,102.0,40.7
43723,1,23,185.0,84.0,9.0,94.0,39.8
26811,0,20,167.0,61.0,26.0,102.0,40.8
17194,1,32,182.0,83.0,6.0,83.0,39.1
54469,1,22,201.0,102.0,7.0,80.0,39.6
64919,1,21,169.0,75.0,23.0,102.0,40.4
49464,1,33,182.0,90.0,18.0,95.0,40.6
67609,1,31,184.0,72.0,9.0,92.0,39.8
42498,0,32,155.0,56.0,8.0,85.0,39.8
37260,1,38,186.0,85.0,20.0,99.0,40.4
73096,0,54,159.0,61.0,7.0,81.0,39.5
40502,0,40,153.0,55.0,19.0,100.0,40.4
18174,1,21,188.0,90.0,11.0,81.0,40.2
14621,0,58,161.0,62.0,13.0,96.0,40.1
15332,1,48,182.0,88.0,13.0,96.0,40.4
40097,0,40,159.0,59.0,6.0,80.0,39.1
42968,0,54,172.0,71.0,17.0,106.0,40.2
58026,0,41,178.0,77.0,1.0,85.0,37.7
3895,0,54,151.0,54.0,19.0,100.0,40.3
767,1,26,194.0,89.0,25.0,106.0,40.9
50281,0,26,161.0,64.0,21.0,105.0,40.4
46660,1,28,177.0,82.0,16.0,98.0,40.2
74566,1,28,190.0,96.0,30.0,114.0,40.9
28718,1,50,189.0,93.0,29.0,108.0,40.9
66344,0,41,158.0,57.0,11.0,97.0,40.1
24309,0,43,152.0,51.0,16.0,97.0,40.4
1468,1,47,192.0,98.0,29.0,112.0,41.1
30337,0,41,161.0,60.0,15.0,95.0,40.3
58760,1,23,190.0,94.0,11.0,98.0,39.6
35490,1,72,185.0,88.0,6.0,86.0,39.5
5419,0,22,169.0,68.0,6.0,83.0,39.6
72778,1,20,183.0,83.0,20.0,98.0,40.7
17548,0,25,163.0,58.0,21.0,101.0,40.8
44722,0,42,172.0,72.0,3.0,81.0,38.9
21059,1,52,181.0,87.0,16.0,98.0,40.0
61869,0,27,180.0,76.0,18.0,99.0,40.6
61954,0,73,156.0,55.0,23.0,109.0,40.7
6041,1,54,177.0,81.0,11.0,87.0,39.9
47356,0,46,168.0,68.0,20.0,91.0,40.3
31362,1,41,198.0,103.0,18.0,105.0,40.5
34929,0,55,166.0,61.0,25.0,112.0,41.1
21058,1,40,179.0,82.0,5.0,84.0,39.3
71046,1,51,185.0,87.0,29.0,110.0,41.0
23840,0,71,166.0,66.0,10.0,90.0,39.8
9247,0,42,165.0,62.0,6.0,85.0,39.2
37420,1,48,172.0,75.0,10.0,92.0,40.1
15733,0,66,172.0,68.0,16.0,96.0,40.2
22763,0,21,161.0,61.0,12.0,93.0,39.7
7265,1,79,193.0,98.0,18.0,91.0,40.7
29483,0,33,168.0,67.0,16.0,88.0,40.5
72364,0,21,157.0,56.0,1.0,75.0,37.9
74089,1,36,187.0,85.0,9.0,95.0,39.8
50227,0,28,169.0,66.0,8.0,88.0,39.6
73626,0,39,158.0,64.0,4.0,76.0,38.9
15043,1,20,186.0,81.0,10.0,91.0,39.4
72905,1,51,197.0,104.0,3.0,85.0,38.6
23525,0,52,173.0,72.0,10.0,90.0,39.7
64824,0,36,151.0,55.0,6.0,83.0,39.1
23097,1,68,185.0,78.0,20.0,101.0,40.8
58899,0,55,172.0,70.0,27.0,104.0,40.8
30974,0,31,167.0,65.0,10.0,91.0,39.9
31673,0,23,163.0,57.0,5.0,85.0,39.3
29545,1,56,188.0,90.0,5.0,85.0,39.2
26028,0,27,166.0,61.0,12.0,90.0,40.3
45929,1,51,174.0,74.0,29.0,107.0,41.1
20541,0,38,168.0,63.0,23.0,101.0,40.7
65522,1,22,181.0,86.0,6.0,84.0,39.2
26498,1,40,186.0,88.0,30.0,116.0,40.7
74,1,43,190.0,91.0,16.0,91.0,40.6
66255,1,29,181.0,79.0,10.0,94.0,39.8
60646,1,53,186.0,92.0,23.0,98.0,40.7
23723,0,20,161.0,60.0,28.0,107.0,40.7
36784,0,47,159.0,62.0,7.0,93.0,39.0
38328,0,23,169.0,63.0,18.0,104.0,40.6
45809,1,40,197.0,102.0,29.0,112.0,40.5
59473,1,40,193.0,91.0,2.0,85.0,38.0
63644,1,61,166.0,67.0,9.0,82.0,39.5
49833,0,58,172.0,74.0,8.0,93.0,39.6
48270,0,46,154.0,58.0,5.0,82.0,39.5
21400,0,22,178.0,72.0,22.0,105.0,40.4
68045,0,62,154.0,59.0,5.0,74.0,38.9
42012,1,63,165.0,77.0,29.0,107.0,40.8
31416,1,42,180.0,85.0,11.0,94.0,39.8
32317,0,56,148.0,51.0,30.0,115.0,40.8
59025,1,65,177.0,83.0,26.0,103.0,40.7
20104,1,40,199.0,99.0,18.0,99.0,40.6
57705,1,47,181.0,87.0,17.0,94.0,40.6
69955,0,38,157.0,53.0,14.0,102.0,40.2
30544,0,26,154.0,54.0,22.0,100.0,40.8
27818,1,24,194.0,92.0,15.0,93.0,40.3
60752,1,70,193.0,99.0,2.0,79.0,38.2
68861,0,26,157.0,58.0,13.0,96.0,40.3
30562,0,21,162.0,60.0,19.0,105.0,40.8
24845,0,25,153.0,53.0,20.0,99.0,40.6
49692,0,37,175.0,76.0,14.0,93.0,40.0
54659,1,32,193.0,91.0,26.0,100.0,40.6
40164,0,41,159.0,60.0,19.0,101.0,40.5
46202,1,32,184.0,83.0,28.0,105.0,40.6
44328,0,48,174.0,73.0,3.0,80.0,38.6
17138,1,39,191.0,93.0,17.0,96.0,40.8
1537,1,36,187.0,85.0,5.0,93.0,39.0
10195,1,21,190.0,93.0,28.0,110.0,40.8
6073,0,36,175.0,74.0,10.0,90.0,39.8
11110,0,48,162.0,67.0,9.0,92.0,39.9
21602,1,53,187.0,86.0,21.0,101.0,40.5
57184,0,39,159.0,57.0,25.0,105.0,40.9
23610,1,45,181.0,85.0,6.0,82.0,39.1
31629,0,24,154.0,54.0,9.0,94.0,39.8
33005,1,42,179.0,81.0,21.0,107.0,40.6
20655,1,36,173.0,75.0,4.0,86.0,38.9
22259,0,26,175.0,67.0,5.0,88.0,39.2
55809,0,70,155.0,53.0,27.0,108.0,40.5
49252,1,70,190.0,94.0,30.0,112.0,41.3
55856,0,51,152.0,55.0,22.0,99.0,40.7
39390,0,51,172.0,68.0,11.0,96.0,40.1
37534,0,62,153.0,52.0,4.0,82.0,38.7
56655,1,40,181.0,81.0,26.0,105.0,41.1
62224,1,43,175.0,79.0,29.0,105.0,41.2
1620,1,22,191.0,98.0,24.0,104.0,40.5
21301,0,38,167.0,63.0,2.0,83.0,38.1
66844,0,23,175.0,72.0,3.0,81.0,38.5
1582,1,40,173.0,68.0,11.0,90.0,39.8
46694,1,42,167.0,68.0,21.0,107.0,40.5
24363,1,43,195.0,94.0,24.0,103.0,40.8
46691,1,30,178.0,78.0,27.0,107.0,40.7
1044,0,61,168.0,66.0,22.0,105.0,40.3
58901,1,64,182.0,91.0,1.0,88.0,37.7
50639,1,46,183.0,81.0,1.0,77.0,37.9
10931,0,32,157.0,55.0,19.0,100.0,40.7
38563,0,54,161.0,61.0,25.0,101.0,40.9
63668,0,73,155.0,60.0,18.0,102.0,40.3
38259,0,78,162.0,61.0,17.0,101.0,40.5
1132,0,44,168.0,64.0,29.0,111.0,40.9
20183,1,65,188.0,82.0,7.0,96.0,39.3
44565,0,51,173.0,71.0,12.0,89.0,40.0
60740,0,41,171.0,74.0,6.0,83.0,39.1
67136,1,52,181.0,85.0,28.0,113.0,40.9
68178,1,52,184.0,90.0,23.0,101.0,40.9
1849,1,48,178.0,79.0,11.0,91.0,40.1
58959,1,52,183.0,85.0,29.0,107.0,40.9
67288,0,30,152.0,54.0,16.0,96.0,40.5
34808,0,70,169.0,68.0,12.0,94.0,40.2
40733,0,64,168.0,66.0,6.0,90.0,38.9
38967,1,22,188.0,93.0,13.0,91.0,40.4
19643,1,61,205.0,101.0,4.0,82.0,38.8
74473,0,30,162.0,61.0,22.0,95.0,40.9
50508,1,33,177.0,82.0,28.0,105.0,40.8
5147,1,28,183.0,77.0,2.0,83.0,38.2
73623,0,46,164.0,60.0,23.0,105.0,40.1
25251,1,63,189.0,90.0,14.0,94.0,40.2
65140,1,62,184.0,83.0,14.0,93.0,39.7
10737,1,43,201.0,104.0,19.0,99.0,40.3
61715,1,42,183.0,83.0,8.0,90.0,39.2
18051,1,31,177.0,78.0,28.0,115.0,40.8
12191,0,42,166.0,65.0,11.0,90.0,39.7
22398,1,51,194.0,94.0,7.0,90.0,39.9
13288,1,46,177.0,71.0,4.0,73.0,38.8
32334,1,20,177.0,81.0,4.0,82.0,38.6
16559,1,36,176.0,82.0,29.0,110.0,40.9
51360,1,44,179.0,81.0,6.0,90.0,39.4
11801,1,21,180.0,83.0,20.0,99.0,40.4
28930,1,72,184.0,84.0,29.0,105.0,40.9
46118,0,35,177.0,73.0,19.0,96.0,40.4
14650,1,39,194.0,103.0,11.0,95.0,39.7
41256,0,27,161.0,62.0,23.0,102.0,40.4
58849,0,28,164.0,65.0,4.0,90.0,38.8
54225,0,38,156.0,54.0,8.0,91.0,39.4
73625,0,60,161.0,64.0,26.0,110.0,40.8
63884,0,32,168.0,64.0,4.0,85.0,39.1
64994,0,35,171.0,70.0,24.0,109.0,40.6
22340,0,54,176.0,70.0,7.0,88.0,39.6
17706,0,45,154.0,57.0,20.0,101.0,40.7
50755,1,22,194.0,102.0,2.0,85.0,38.0
61554,0,40,154.0,54.0,18.0,95.0,40.7
24398,0,48,164.0,63.0,14.0,99.0,40.3
36833,1,42,189.0,99.0,20.0,98.0,40.4
66830,1,39,192.0,101.0,19.0,95.0,40.3
34831,1,28,184.0,79.0,4.0,84.0,38.9
28647,1,64,189.0,94.0,26.0,109.0,40.7
49103,1,28,177.0,78.0,3.0,91.0,38.4
39451,1,26,196.0,95.0,20.0,98.0,40.3
50711,0,37,165.0,58.0,27.0,101.0,40.8
20002,0,72,151.0,54.0,8.0,93.0,39.4
5577,1,26,193.0,92.0,30.0,110.0,40.9
59902,1,25,187.0,90.0,3.0,91.0,39.0
59840,1,27,195.0,91.0,2.0,83.0,38.0
40857,0,57,156.0,57.0,7.0,89.0,39.7
59180,1,48,183.0,87.0,23.0,106.0,40.9
69226,0,49,156.0,58.0,13.0,91.0,40.1
5077,0,43,163.0,58.0,9.0,88.0,39.7
23350,0,24,168.0,62.0,14.0,91.0,40.1
4141,1,28,184.0,80.0,9.0,91.0,39.8
74780,0,21,184.0,71.0,4.0,82.0,38.6
56058,1,36,189.0,91.0,24.0,106.0,40.8
60624,1,58,187.0,84.0,11.0,96.0,39.9
12224,0,71,170.0,68.0,20.0,103.0,40.4
23104,0,45,169.0,65.0,19.0,95.0,40.3
50387,1,41,196.0,102.0,25.0,115.0,40.9
9583,0,55,163.0,59.0,17.0,96.0,40.3
27027,0,40,161.0,64.0,13.0,89.0,40.2
45717,0,47,164.0,61.0,23.0,105.0,40.5
2251,0,46,170.0,66.0,15.0,97.0,40.4
68912,0,40,152.0,52.0,28.0,106.0,40.8
65602,1,47,185.0,85.0,1.0,73.0,37.6
37528,0,30,176.0,71.0,3.0,82.0,38.8
20269,1,41,186.0,83.0,30.0,116.0,41.1
74650,1,65,197.0,96.0,28.0,108.0,41.1
49434,1,34,176.0,76.0,23.0,99.0,40.6
64360,0,73,171.0,69.0,13.0,96.0,40.1
12963,1,35,186.0,89.0,2.0,81.0,37.9
44678,1,42,179.0,85.0,7.0,94.0,39.3
72361,1,54,202.0,99.0,27.0,109.0,40.6
60231,0,24,178.0,73.0,14.0,96.0,40.4
27867,1,26,191.0,90.0,26.0,115.0,40.7
38826,1,35,181.0,85.0,23.0,97.0,40.6
17948,0,20,167.0,65.0,23.0,97.0,40.8
26572,1,38,181.0,83.0,26.0,111.0,40.7
53463,1,50,173.0,79.0,27.0,103.0,41.0
10750,0,24,168.0,67.0,27.0,110.0,40.7
3320,0,50,173.0,69.0,15.0,91.0,40.1
21576,1,28,167.0,66.0,28.0,113.0,40.4
48632,0,29,160.0,59.0,15.0,98.0,40.4
30733,0,38,163.0,59.0,11.0,91.0,39.8
12446,1,27,176.0,75.0,25.0,105.0,40.9
49999,0,72,173.0,72.0,24.0,113.0,41.1
62888,0,36,159.0,57.0,11.0,106.0,39.8
49990,1,45,185.0,91.0,23.0,103.0,40.9
60277,0,32,159.0,59.0,17.0,96.0,40.7
24143,1,48,167.0,75.0,10.0,92.0,40.1
20981,1,55,192.0,91.0,26.0,102.0,40.7
30492,0,39,171.0,71.0,19.0,98.0,40.1
25993,0,51,175.0,75.0,18.0,97.0,40.7
48733,1,28,194.0,99.0,12.0,90.0,39.8
71509,1,55,172.0,73.0,19.0,100.0,40.7
61192,0,22,163.0,61.0,11.0,90.0,39.9
49756,0,79,165.0,65.0,12.0,94.0,40.0
58865,1,31,182.0,83.0,26.0,106.0,41.0
44333,0,42,157.0,51.0,12.0,90.0,40.6
39993,0,36,181.0,73.0,9.0,85.0,39.7
67847,0,57,163.0,68.0,10.0,94.0,39.9
51134,1,66,189.0,93.0,9.0,83.0,39.8
29685,0,55,146.0,52.0,24.0,102.0,40.4
47636,1,31,187.0,88.0,4.0,85.0,39.1
41445,0,32,192.0,89.0,17.0,100.0,40.4
12916,0,22,158.0,55.0,9.0,91.0,40.2
54880,0,25,164.0,68.0,15.0,102.0,40.1
68359,0,44,158.0,54.0,17.0,103.0,40.6
4551,0,57,164.0,59.0,16.0,93.0,40.3
72610,0,55,172.0,67.0,18.0,92.0,40.8
38104,1,25,199.0,98.0,10.0,90.0,39.8
11437,1,32,198.0,104.0,22.0,97.0,40.8
24570,1,46,173.0,73.0,15.0,97.0,40.0
28477,1,34,183.0,83.0,16.0,91.0,40.3
11353,0,32,179.0,74.0,7.0,94.0,39.6
3749,1,21,202.0,108.0,6.0,78.0,39.5
43162,1,21,179.0,82.0,7.0,88.0,39.7
16532,0,39,184.0,82.0,28.0,102.0,40.9
60726,0,50,162.0,65.0,15.0,94.0,40.3
8399,0,35,165.0,60.0,28.0,111.0,41.0
9079,0,44,167.0,68.0,8.0,90.0,39.6
66060,0,33,165.0,65.0,9.0,90.0,39.9
30766,1,46,198.0,100.0,2.0,72.0,38.5
25523,1,21,184.0,84.0,21.0,104.0,40.7
57602,0,56,167.0,65.0,13.0,92.0,40.1
9472,0,37,172.0,69.0,22.0,104.0,40.8
20750,1,32,179.0,79.0,23.0,106.0,40.6
30461,1,74,198.0,100.0,9.0,92.0,39.6
15620,1,21,191.0,90.0,14.0,98.0,40.3
67819,0,30,159.0,61.0,24.0,104.0,40.7
67838,0,40,158.0,59.0,21.0,101.0,40.8
44377,1,58,186.0,84.0,12.0,85.0,40.1
3052,1,52,173.0,76.0,1.0,75.0,37.7
14292,0,28,159.0,67.0,11.0,89.0,40.3
28036,1,28,188.0,93.0,11.0,92.0,39.9
58032,0,40,176.0,69.0,4.0,88.0,38.7
15173,1,32,194.0,95.0,2.0,91.0,38.3
19950,1,37,192.0,89.0,29.0,114.0,41.4
65584,1,43,187.0,93.0,5.0,86.0,39.2
47779,0,42,154.0,52.0,18.0,102.0,40.9
31819,1,46,192.0,90.0,1.0,76.0,37.8
14345,1,23,190.0,89.0,3.0,86.0,38.6
48542,0,62,154.0,54.0,15.0,104.0,40.3
229,1,26,177.0,82.0,25.0,114.0,40.7
1211,1,49,184.0,85.0,21.0,101.0,40.5
63745,1,63,175.0,73.0,24.0,102.0,40.5
60924,1,25,193.0,99.0,3.0,91.0,39.1
20689,0,29,158.0,60.0,14.0,96.0,40.1
74587,1,32,178.0,84.0,11.0,91.0,40.0
1986,1,63,190.0,91.0,15.0,93.0,40.1
56805,0,31,171.0,70.0,9.0,95.0,39.5
61720,1,50,188.0,93.0,5.0,82.0,39.4
43678,1,34,176.0,81.0,8.0,86.0,39.6
27938,1,28,186.0,91.0,4.0,81.0,38.8
25022,1,50,174.0,75.0,14.0,82.0,40.2
14016,1,73,184.0,88.0,27.0,104.0,40.5
37201,0,48,172.0,66.0,23.0,104.0,40.8
62574,1,27,206.0,103.0,19.0,103.0,40.4
70346,1,59,185.0,84.0,26.0,100.0,40.7
70272,0,70,164.0,68.0,13.0,99.0,40.1
36929,0,56,166.0,59.0,2.0,85.0,38.4
68653,0,64,160.0,61.0,3.0,83.0,38.7
17509,1,75,188.0,98.0,28.0,108.0,41.0
56030,0,33,153.0,57.0,19.0,94.0,40.5
59412,1,54,173.0,71.0,16.0,94.0,40.4
64922,0,62,163.0,61.0,12.0,96.0,40.4
38090,1,29,164.0,65.0,3.0,82.0,38.6
13753,0,52,183.0,71.0,30.0,108.0,40.7
70291,1,30,188.0,94.0,29.0,105.0,41.2
65034,1,60,188.0,88.0,9.0,88.0,39.7
35187,0,62,154.0,61.0,20.0,103.0,40.7
13303,0,63,166.0,65.0,14.0,94.0,40.0
7170,0,31,165.0,66.0,10.0,92.0,39.8
47997,1,79,177.0,80.0,27.0,114.0,40.9
33785,1,46,191.0,94.0,22.0,99.0,40.5
37500,0,20,153.0,58.0,1.0,76.0,37.7
57692,0,29,159.0,58.0,5.0,84.0,39.4
24127,0,20,174.0,69.0,4.0,85.0,39.0
65886,0,28,152.0,52.0,14.0,93.0,39.9
47663,1,20,185.0,82.0,27.0,101.0,40.9
32991,1,56,171.0,74.0,23.0,95.0,40.5
55182,0,35,162.0,64.0,11.0,90.0,40.2
36404,0,35,161.0,62.0,21.0,97.0,40.9
25563,1,20,169.0,68.0,9.0,100.0,41.1
35268,0,45,179.0,72.0,20.0,99.0,40.5
33332,0,25,153.0,63.0,8.0,81.0,39.8
46505,0,53,177.0,71.0,17.0,101.0,40.3
65030,1,43,181.0,83.0,17.0,105.0,40.3
10367,1,28,170.0,74.0,20.0,96.0,40.6
57241,0,52,161.0,58.0,6.0,96.0,39.4
3385,0,35,163.0,62.0,14.0,97.0,40.3
36701,0,61,177.0,69.0,22.0,102.0,40.9
31932,0,69,175.0,72.0,8.0,86.0,39.6
74685,0,44,161.0,64.0,27.0,103.0,41.3
27304,1,62,192.0,98.0,4.0,85.0,38.9
18316,1,54,187.0,95.0,26.0,103.0,40.7
32930,1,20,189.0,85.0,5.0,90.0,39.0
56677,0,21,162.0,57.0,20.0,103.0,40.3
17205,1,48,182.0,88.0,14.0,96.0,40.3
26639,0,38,159.0,64.0,27.0,110.0,40.8
15994,1,32,179.0,77.0,9.0,88.0,39.5
30286,1,41,186.0,82.0,10.0,81.0,39.7
44786,0,48,164.0,63.0,2.0,92.0,38.0
14116,0,42,172.0,71.0,10.0,82.0,39.8
9589,0,35,164.0,58.0,13.0,86.0,40.3
68369,1,46,194.0,101.0,8.0,87.0,39.6
60390,1,29,182.0,82.0,3.0,91.0,38.6
26756,0,78,161.0,62.0,7.0,91.0,39.4
46705,1,59,192.0,93.0,8.0,83.0,39.6
62515,0,39,159.0,58.0,20.0,104.0,40.6
24624,1,26,169.0,69.0,24.0,103.0,40.9
69073,1,51,183.0,91.0,9.0,88.0,39.7
70763,0,26,148.0,53.0,10.0,86.0,40.0
56920,0,63,167.0,68.0,14.0,98.0,40.3
14549,0,53,154.0,56.0,19.0,98.0,40.7
19073,1,70,184.0,91.0,7.0,87.0,39.7
50341,1,48,187.0,91.0,11.0,91.0,40.1
53997,0,32,172.0,72.0,16.0,98.0,40.4
54362,1,21,184.0,83.0,5.0,85.0,39.2
40828,1,30,187.0,85.0,2.0,78.0,38.3
43333,0,21,173.0,64.0,2.0,81.0,38.0
48784,0,73,168.0,70.0,3.0,75.0,38.5
50726,0,23,172.0,65.0,19.0,99.0,40.5
60102,1,42,184.0,86.0,15.0,92.0,40.3
14799,0,40,174.0,74.0,13.0,99.0,40.6
68321,1,21,181.0,81.0,25.0,106.0,40.6
43539,1,21,184.0,82.0,11.0,97.0,39.6
55711,0,64,181.0,78.0,7.0,91.0,39.2
43454,1,75,182.0,81.0,16.0,92.0,40.2
3880,0,31,168.0,71.0,8.0,87.0,39.6
40522,0,24,150.0,50.0,13.0,94.0,40.3
51742,1,33,175.0,81.0,28.0,109.0,40.8
70436,1,30,177.0,81.0,18.0,91.0,40.9
54387,0,48,149.0,54.0,6.0,87.0,39.5
36713,1,27,189.0,93.0,2.0,82.0,38.2
26505,1,30,187.0,91.0,27.0,113.0,40.9
25092,1,40,181.0,83.0,16.0,98.0,40.4
37122,1,54,189.0,95.0,11.0,96.0,39.7
5666,1,29,186.0,93.0,30.0,115.0,40.9
32940,0,58,169.0,70.0,24.0,97.0,40.8
3407,1,33,191.0,90.0,24.0,105.0,40.7
67084,1,60,190.0,91.0,11.0,94.0,40.1
7435,1,25,176.0,71.0,9.0,91.0,39.8
57836,1,33,195.0,94.0,27.0,105.0,40.8
63288,0,57,152.0,52.0,22.0,93.0,40.3
10024,1,51,174.0,79.0,26.0,99.0,40.8
11814,0,58,169.0,66.0,8.0,95.0,39.6
61030,1,32,194.0,103.0,14.0,91.0,40.3
63044,1,65,179.0,80.0,29.0,112.0,40.8
29113,0,63,162.0,58.0,8.0,89.0,39.8
8418,1,61,179.0,86.0,9.0,89.0,39.7
51638,1,34,192.0,98.0,4.0,85.0,39.0
71302,1,64,193.0,100.0,21.0,97.0,40.5
43481,1,53,187.0,90.0,19.0,96.0,40.7
13107,0,21,166.0,58.0,9.0,86.0,39.8
41025,1,31,177.0,83.0,7.0,83.0,39.2
12467,0,43,168.0,65.0,17.0,98.0,40.4
32332,0,61,173.0,67.0,3.0,80.0,38.3
71717,0,25,165.0,63.0,9.0,92.0,39.8
51024,1,48,176.0,74.0,12.0,88.0,40.2
54512,0,59,152.0,57.0,30.0,115.0,40.8
13731,0,63,153.0,54.0,16.0,102.0,40.1
38672,1,31,205.0,98.0,12.0,101.0,40.0
63749,0,42,169.0,67.0,21.0,99.0,40.0
66381,0,46,160.0,57.0,28.0,110.0,40.6
68931,1,29,186.0,87.0,14.0,88.0,40.4
45528,1,50,178.0,78.0,20.0,100.0,40.4
23147,1,50,179.0,84.0,5.0,85.0,39.0
3127,0,57,169.0,66.0,11.0,95.0,40.2
42462,1,34,194.0,101.0,20.0,99.0,40.6
41269,1,77,188.0,92.0,30.0,113.0,41.0
58535,0,22,151.0,52.0,6.0,92.0,39.4
46562,1,53,186.0,91.0,9.0,97.0,39.7
66490,1,26,184.0,88.0,14.0,101.0,40.3
16535,1,27,186.0,86.0,16.0,102.0,40.6
28948,1,51,192.0,92.0,3.0,81.0,38.7
43730,0,38,156.0,58.0,21.0,106.0,40.4
45772,1,28,186.0,86.0,20.0,102.0,40.5
65242,1,54,195.0,101.0,29.0,107.0,41.0
28552,0,25,161.0,58.0,1.0,79.0,38.1
49476,0,32,164.0,64.0,17.0,99.0,40.7
57042,0,40,161.0,61.0,12.0,93.0,40.3
48773,0,26,160.0,62.0,6.0,84.0,39.4
54800,0,40,155.0,54.0,3.0,86.0,38.5
6743,0,28,154.0,58.0,4.0,79.0,39.1
11267,0,48,169.0,68.0,13.0,85.0,40.1
28481,1,29,183.0,91.0,24.0,105.0,40.8
5495,0,28,165.0,62.0,24.0,102.0,40.7
58031,0,54,174.0,71.0,19.0,100.0,40.9
13890,1,33,188.0,83.0,21.0,100.0,40.9
11826,0,73,174.0,71.0,25.0,108.0,40.6
72997,1,51,177.0,85.0,11.0,89.0,39.7
8177,0,24,181.0,79.0,20.0,101.0,40.6
11620,1,20,192.0,92.0,10.0,91.0,39.9
7857,1,21,184.0,78.0,18.0,102.0,40.3
20805,1,52,187.0,94.0,16.0,97.0,40.4
35371,1,36,166.0,64.0,22.0,96.0,40.6
8609,0,52,173.0,71.0,11.0,86.0,39.8
8061,0,20,169.0,69.0,20.0,97.0,40.6
36018,1,30,173.0,79.0,16.0,96.0,40.4
28716,1,62,177.0,82.0,25.0,114.0,40.9
52709,0,20,172.0,73.0,17.0,97.0,40.6
33477,0,35,167.0,64.0,23.0,103.0,40.8
65185,1,68,196.0,94.0,11.0,92.0,40.2
42982,1,35,182.0,80.0,16.0,98.0,40.6
2042,0,34,158.0,63.0,3.0,90.0,38.7
6130,1,26,196.0,96.0,27.0,108.0,40.8
50654,1,47,187.0,91.0,20.0,94.0,41.0
33085,1,42,183.0,87.0,20.0,97.0,40.6
67600,0,34,171.0,67.0,2.0,81.0,38.3
14457,0,28,152.0,49.0,2.0,87.0,38.0
13419,0,49,151.0,51.0,10.0,90.0,39.7
29661,1,33,192.0,90.0,27.0,100.0,40.6
22990,0,61,169.0,67.0,4.0,86.0,39.1
45641,1,26,187.0,93.0,20.0,100.0,40.6
31169,0,55,170.0,69.0,8.0,89.0,39.5
47761,0,55,175.0,73.0,5.0,79.0,39.0
57190,0,25,161.0,54.0,28.0,101.0,41.0
6523,1,31,172.0,77.0,2.0,87.0,38.1
38507,1,41,182.0,84.0,9.0,85.0,39.6
14953,0,58,156.0,56.0,22.0,117.0,40.7
5470,0,54,169.0,65.0,15.0,98.0,40.2
70177,0,40,164.0,61.0,19.0,92.0,40.6
24014,1,43,180.0,78.0,2.0,81.0,38.1
36931,0,26,158.0,58.0,24.0,102.0,40.6
13180,1,24,193.0,90.0,27.0,104.0,40.9
27926,1,23,183.0,84.0,29.0,115.0,40.7
6378,0,45,148.0,54.0,27.0,114.0,40.6
56523,0,33,164.0,59.0,24.0,105.0,40.7
19867,1,51,196.0,99.0,27.0,105.0,40.8
36307,0,31,167.0,66.0,11.0,93.0,39.8
38285,1,44,182.0,84.0,9.0,87.0,39.7
51588,0,22,161.0,59.0,25.0,99.0,40.9
35362,0,20,156.0,57.0,20.0,105.0,40.8
7367,0,45,164.0,59.0,16.0,95.0,40.1
31213,1,64,190.0,91.0,28.0,104.0,40.7
35208,1,45,200.0,99.0,20.0,91.0,40.3
39422,0,25,161.0,62.0,9.0,91.0,39.6
14266,1,44,182.0,80.0,9.0,82.0,39.7
62501,1,24,192.0,93.0,28.0,106.0,40.9
15867,1,20,171.0,70.0,2.0,85.0,38.0
50577,1,49,190.0,94.0,11.0,91.0,39.6
21411,1,43,177.0,77.0,13.0,99.0,40.0
16198,1,56,185.0,92.0,8.0,86.0,39.6
67038,0,54,161.0,57.0,14.0,108.0,40.1
27445,0,45,152.0,54.0,28.0,102.0,41.0
26183,1,45,181.0,83.0,25.0,102.0,40.3
29777,0,58,169.0,66.0,26.0,100.0,41.0
66214,0,24,154.0,62.0,3.0,90.0,38.6
7194,1,21,187.0,93.0,18.0,101.0,40.3
65439,1,26,189.0,85.0,10.0,93.0,39.6
42863,1,27,177.0,80.0,23.0,101.0,41.2
64341,1,39,189.0,91.0,26.0,97.0,40.8
68475,1,25,195.0,102.0,10.0,95.0,39.7
54205,0,42,161.0,59.0,9.0,90.0,39.7
70450,1,23,158.0,64.0,26.0,107.0,40.9
66606,1,46,185.0,94.0,24.0,103.0,40.9
17929,0,32,180.0,74.0,15.0,91.0,40.2
19156,1,51,172.0,78.0,12.0,93.0,39.9
36160,0,32,158.0,54.0,19.0,96.0,40.4
65171,1,28,192.0,92.0,11.0,92.0,39.8
50251,0,40,196.0,91.0,12.0,98.0,39.9
60186,1,20,193.0,87.0,4.0,81.0,38.9
50901,0,20,167.0,64.0,17.0,93.0,40.6
49570,0,25,168.0,64.0,4.0,82.0,38.7
70800,0,60,156.0,51.0,25.0,105.0,40.6
50071,1,29,201.0,98.0,2.0,84.0,38.2
42907,0,26,179.0,74.0,20.0,109.0,40.2
47374,0,28,152.0,54.0,19.0,99.0,40.4
59643,1,21,195.0,99.0,25.0,110.0,40.7
